title,date,quote_text,status,url
As checagens em tempo real do debate da TV Globo para o governo paulista,"25 de outubro de 2018, 21h20","Só na Desenvolve SP, você [João Doria] recebeu mais de R$ 8 milhões de patrocínio. — Márcio França (PSB)",INSUSTENTÁVEL,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-globo-para-o-governo-paulista/
As checagens em tempo real do debate da TV Globo para o governo paulista,"25 de outubro de 2018, 21h20",Criamos mais 42 mil vagas em creches. — João Doria (PSDB),INSUSTENTÁVEL,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-globo-para-o-governo-paulista/
As checagens em tempo real do debate da TV Globo para o governo paulista,"25 de outubro de 2018, 21h20","[Foram destinados] R$ 500 mil [para a revista ""Caviar Lifestyle""]. — Márcio França (PSB)",INSUSTENTÁVEL,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-globo-para-o-governo-paulista/
As checagens em tempo real do debate da TV Globo para o governo paulista,"25 de outubro de 2018, 21h20","Você [João Doria] falou em privatizar a Sabesp, depois voltou atrás. — Márcio França (PSB)",INSUSTENTÁVEL,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-globo-para-o-governo-paulista/
As checagens em tempo real do debate da TV Globo para o governo paulista,"25 de outubro de 2018, 21h20",Nós readequamos o programa e colocamos mais 200 mil crianças da rede pública de ensino recebendo o leite. — João Doria (PSDB),INSUSTENTÁVEL,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-globo-para-o-governo-paulista/
As checagens em tempo real do debate da TV Globo para o governo paulista,"25 de outubro de 2018, 21h20",[Deixamos] os sargentos andarem com fuzis nos veículos. — Márcio França (PSB),INSUSTENTÁVEL,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-globo-para-o-governo-paulista/
As checagens em tempo real do debate da TV Globo para o governo paulista,"25 de outubro de 2018, 21h20","Queda do roubo a banco [no Estado de SP], 40%. — Márcio França (PSB)",INSUSTENTÁVEL,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-globo-para-o-governo-paulista/
Checamos a mensagem de Bolsonaro ao Congresso Nacional,"5 de fevereiro de 2019, 12h47","Nós — como a maioria dos brasileiros — rejeitamos as ditaduras, a opressão, o desrespeito aos direitos humanos.",FALSO,https://aosfatos.org/noticias/checamos-a-mensagem-de-bolsonaro-ao-congresso-nacional/
Checamos a mensagem de Bolsonaro ao Congresso Nacional,"5 de fevereiro de 2019, 12h47","A taxa de investimento parou de cair, os postos de trabalho voltaram a ser criados, a renda real das famílias começou a dar sinais de melhora.",FALSO,https://aosfatos.org/noticias/checamos-a-mensagem-de-bolsonaro-ao-congresso-nacional/
Checamos a mensagem de Bolsonaro ao Congresso Nacional,"5 de fevereiro de 2019, 12h47",Os níveis de confiança melhoraram.,FALSO,https://aosfatos.org/noticias/checamos-a-mensagem-de-bolsonaro-ao-congresso-nacional/
Checamos a mensagem de Bolsonaro ao Congresso Nacional,"5 de fevereiro de 2019, 12h47","Os índices de mortalidade infantil voltaram a subir, depois de décadas de queda.",FALSO,https://aosfatos.org/noticias/checamos-a-mensagem-de-bolsonaro-ao-congresso-nacional/
O que é fato nas declarações de Paulo Guedes em audiência na Câmara,"4 de abril de 2019, 18h57","[No Brasil,] 71% se aposentam por idade e 29%, por tempo de contribuição.",IMPRECISO,https://aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-paulo-guedes-em-audiencia-na-camara/
O que é fato nas declarações de Paulo Guedes em audiência na Câmara,"4 de abril de 2019, 18h57",O Chile é 118º lugar no suicídio acima de 70 anos. Eles falam como se todo mundo estivesse tentando se suicidar.,IMPRECISO,https://aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-paulo-guedes-em-audiencia-na-camara/
O que é fato nas declarações de Paulo Guedes em audiência na Câmara,"4 de abril de 2019, 18h57","Eu falei no Senado, disseram que não era correto. A aposentadoria média no Legislativo é 20 vezes a aposentadoria média do INSS.",IMPRECISO,https://aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-paulo-guedes-em-audiencia-na-camara/
O que é fato nas declarações de Paulo Guedes em audiência na Câmara,"4 de abril de 2019, 18h57",83% dos brasileiros ganham aposentadorias [de] só até dois salários mínimos.,IMPRECISO,https://aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-paulo-guedes-em-audiencia-na-camara/
O que é fato nas declarações de Paulo Guedes em audiência na Câmara,"4 de abril de 2019, 18h57",Os mais pobres são justamente os que se aposentam hoje mais tarde.,IMPRECISO,https://aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-paulo-guedes-em-audiencia-na-camara/
O que é fato nas declarações de Paulo Guedes em audiência na Câmara,"4 de abril de 2019, 18h57",Está na PEC que o salário mínimo ninguém vai receber menos.,IMPRECISO,https://aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-paulo-guedes-em-audiencia-na-camara/
O que é fato nas declarações de Paulo Guedes em audiência na Câmara,"4 de abril de 2019, 18h57","É o sistema nocional, que existe na Suécia, que existe em outros países.",IMPRECISO,https://aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-paulo-guedes-em-audiencia-na-camara/
Checamos o que disse Paulo Guedes na comissão da reforma da Previdência,"10 de maio de 2019, 12h09","Primeiro, eles (recursos de capitalização) não vão passar por bancos, não tem nada a ver com banco, são instituições de previdência específicas.",IMPRECISO,https://aosfatos.org/noticias/checamos-o-que-disse-paulo-guedes-na-comissao-da-reforma-da-previdencia/
Checamos o que disse Paulo Guedes na comissão da reforma da Previdência,"10 de maio de 2019, 12h09","Nós gastamos aproximadamente 750 bilhões só este ano, isso é sete vezes mais o que nós gastamos com educação. É quatro vezes mais o que nós gastamos com saúde. É três vezes mais que educação, saúde e segurança pública somados.",IMPRECISO,https://aosfatos.org/noticias/checamos-o-que-disse-paulo-guedes-na-comissao-da-reforma-da-previdencia/
Checamos o que disse Paulo Guedes na comissão da reforma da Previdência,"10 de maio de 2019, 12h09","A previdência de regime geral, que é a do INSS, do trabalhador privado, tá com um buraco de R$ 190 bilhões. Estados e municípios estão se aproximando da marca de 100 bilhões. O funcionalismo público está chegando a 50 bilhões, e o dos militares está chegando a 20 bilhões.",IMPRECISO,https://aosfatos.org/noticias/checamos-o-que-disse-paulo-guedes-na-comissao-da-reforma-da-previdencia/
Checamos o que disse Paulo Guedes na comissão da reforma da Previdência,"10 de maio de 2019, 12h09","40 anos atrás, nós tínhamos 14 contribuintes por idoso, hoje nós temos sete contribuintes por idoso e quando os filhos e netos dos presentes aqui pensarem em se aposentar, de acordo com a demografia, serão 2,3 jovens para cada idoso.",IMPRECISO,https://aosfatos.org/noticias/checamos-o-que-disse-paulo-guedes-na-comissao-da-reforma-da-previdencia/
Checamos o que disse Paulo Guedes na comissão da reforma da Previdência,"10 de maio de 2019, 12h09",Mais de 80% dos brasileiros se aposenta com menos de dois salários mínimos.,IMPRECISO,https://aosfatos.org/noticias/checamos-o-que-disse-paulo-guedes-na-comissao-da-reforma-da-previdencia/
Checamos o que disse Paulo Guedes na comissão da reforma da Previdência,"10 de maio de 2019, 12h09","Essa ilustre plateia do Legislativo, por exemplo, onde a aposentadoria média é 28 mil reais … enquanto a aposentadoria média do INSS, do trabalhador brasileiro desamparado, é R$ 1,4 mil. Ou seja, são 20 vezes.",IMPRECISO,https://aosfatos.org/noticias/checamos-o-que-disse-paulo-guedes-na-comissao-da-reforma-da-previdencia/
"Drogas, emprego e petróleo: os erros de Donald Trump no discurso do Estado da União","6 de fevereiro de 2019, 17h21","Dezenas de milhares de americanos inocentes são mortos por drogas letais que cruzam nossa fronteira e inundam nossas cidades — incluindo metanfetamina, heroína, cocaína e fentanil.",FALSO,https://aosfatos.org/noticias/drogas-emprego-e-petroleo-os-erros-de-donald-trump-no-discurso-do-estado-da-uniao/
"Drogas, emprego e petróleo: os erros de Donald Trump no discurso do Estado da União","6 de fevereiro de 2019, 17h21","A fronteira da cidade de El Paso, Texas, costumava ter altos índices de crimes violentos — uma das maiores do mundo e considerada uma das cidades mais perigosas da nossa nação. Agora, com uma poderosa barreira construída, El Paso é uma das nossas cidades mais seguras.",FALSO,https://aosfatos.org/noticias/drogas-emprego-e-petroleo-os-erros-de-donald-trump-no-discurso-do-estado-da-uniao/
"Drogas, emprego e petróleo: os erros de Donald Trump no discurso do Estado da União","6 de fevereiro de 2019, 17h21","No passado, a maioria das pessoas nesta sala votou a favor do muro, mas ele nunca foi efetivamente construído. Eu vou conseguir construir.",FALSO,https://aosfatos.org/noticias/drogas-emprego-e-petroleo-os-erros-de-donald-trump-no-discurso-do-estado-da-uniao/
"Drogas, emprego e petróleo: os erros de Donald Trump no discurso do Estado da União","6 de fevereiro de 2019, 17h21","Criamos 5,3 milhões de novos empregos e, mais importante, adicionamos 600 mil novos empregos na indústria.",FALSO,https://aosfatos.org/noticias/drogas-emprego-e-petroleo-os-erros-de-donald-trump-no-discurso-do-estado-da-uniao/
"Drogas, emprego e petróleo: os erros de Donald Trump no discurso do Estado da União","6 de fevereiro de 2019, 17h21",Nós desencadeamos uma revolução na energia americana. Os Estados Unidos são hoje o maior produtor de petróleo e gás natural do mundo.,FALSO,https://aosfatos.org/noticias/drogas-emprego-e-petroleo-os-erros-de-donald-trump-no-discurso-do-estado-da-uniao/
"Drogas, emprego e petróleo: os erros de Donald Trump no discurso do Estado da União","6 de fevereiro de 2019, 17h21",Todos os americanos podem se orgulhar de termos mais mulheres no mercado de trabalho do que nunca.,FALSO,https://aosfatos.org/noticias/drogas-emprego-e-petroleo-os-erros-de-donald-trump-no-discurso-do-estado-da-uniao/
"Drogas, emprego e petróleo: os erros de Donald Trump no discurso do Estado da União","6 de fevereiro de 2019, 17h21","Portanto, recentemente impusemos tarifas de US$ 250 bilhões em produtos chineses e agora nosso Tesouro está recebendo bilhões de dólares.",FALSO,https://aosfatos.org/noticias/drogas-emprego-e-petroleo-os-erros-de-donald-trump-no-discurso-do-estado-da-uniao/
Verificamos o que disse Sergio Moro na CCJ do Senado e no Ratinho,"19 de junho de 2019, 16h50",Nós estamos aumentando o efetivo da Polícia Federal.,FALSO,https://aosfatos.org/noticias/verificamos-o-que-disse-sergio-moro-na-ccj-do-senado-e-no-ratinho/
Verificamos o que disse Sergio Moro na CCJ do Senado e no Ratinho,"19 de junho de 2019, 16h50",[O Telegram é] um aplicativo de origem russa.,FALSO,https://aosfatos.org/noticias/verificamos-o-que-disse-sergio-moro-na-ccj-do-senado-e-no-ratinho/
Verificamos o que disse Sergio Moro na CCJ do Senado e no Ratinho,"19 de junho de 2019, 16h50","Até 7 de junho de 2019, foi devolvido em dinheiro à Petrobras cerca de R$ 2,767 bilhões que foram recuperados nessas investigações criminais.",FALSO,https://aosfatos.org/noticias/verificamos-o-que-disse-sergio-moro-na-ccj-do-senado-e-no-ratinho/
Verificamos o que disse Sergio Moro na CCJ do Senado e no Ratinho,"19 de junho de 2019, 16h50",Nós temos os cálculos oficiais até fevereiro e tinha havido uma queda de 23% nos homicídios em relação ao mesmo período do ano passado.,FALSO,https://aosfatos.org/noticias/verificamos-o-que-disse-sergio-moro-na-ccj-do-senado-e-no-ratinho/
As checagens em tempo real do debate da TV Record com os candidatos ao Planalto,"30 de setembro de 2018, 21h20",Eu fui ministro da Educação e praticamente tripliquei o número de universitários no Brasil. — Fernando Haddad (PT),EXAGERADO,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-record-com-os-candidatos-ao-planalto/
As checagens em tempo real do debate da TV Record com os candidatos ao Planalto,"30 de setembro de 2018, 21h20",220 mil pontos de comércio fecharam no Brasil. — Ciro Gomes (PDT),EXAGERADO,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-record-com-os-candidatos-ao-planalto/
As checagens em tempo real do debate da TV Record com os candidatos ao Planalto,"30 de setembro de 2018, 21h20",Somos mais de 70 mil políticos no Brasil com mandato. — Alvaro Dias (Podemos),EXAGERADO,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-record-com-os-candidatos-ao-planalto/
As checagens em tempo real do debate da TV Record com os candidatos ao Planalto,"30 de setembro de 2018, 21h20",Nunca fui favorável à PEC do Teto. — Geraldo Alckmin (PSDB),EXAGERADO,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-record-com-os-candidatos-ao-planalto/
As checagens em tempo real do debate da TV Record com os candidatos ao Planalto,"30 de setembro de 2018, 21h20",Existem 14 milhões de famílias que dependem do Bolsa Família no Brasil. — Henrique Meirelles (MDB),EXAGERADO,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-record-com-os-candidatos-ao-planalto/
As checagens em tempo real do debate da TV Record com os candidatos ao Planalto,"30 de setembro de 2018, 21h20",O Brasil não tem nem sequer satélite de comunicação. — Cabo Daciolo (Patriota),EXAGERADO,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-record-com-os-candidatos-ao-planalto/
As checagens em tempo real do debate da TV Record com os candidatos ao Planalto,"30 de setembro de 2018, 21h20",Educação e saúde podem crescer na PEC [do Teto de Gastos] acima da inflação. — Geraldo Alckmin (PSDB),EXAGERADO,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-record-com-os-candidatos-ao-planalto/
As checagens em tempo real do debate da TV Record com os candidatos ao Planalto,"30 de setembro de 2018, 21h20",Bolsonaro também disse em plenário que votou no Lula. — Geraldo Alckmin (PSDB),EXAGERADO,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-record-com-os-candidatos-ao-planalto/
As checagens em tempo real do debate da TV Record com os candidatos ao Planalto,"30 de setembro de 2018, 21h20",[No Brasil] Tem mais casa sem gente do que gente sem casa. — Guilherme Boulos (PSOL),EXAGERADO,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-record-com-os-candidatos-ao-planalto/
As checagens em tempo real do debate da TV Record com os candidatos ao Planalto,"30 de setembro de 2018, 21h20",17 milhões de brasileiros desempregados (...) entre desempregados e desalentados. — Ciro Gomes (PDT),EXAGERADO,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-record-com-os-candidatos-ao-planalto/
As checagens em tempo real do debate da TV Record com os candidatos ao Planalto,"30 de setembro de 2018, 21h20",32 milhões de brasileiros na informalidade. — Ciro Gomes (PDT),EXAGERADO,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-record-com-os-candidatos-ao-planalto/
As checagens em tempo real do debate da TV Record com os candidatos ao Planalto,"30 de setembro de 2018, 21h20","Nunca esteve na minha proposta, a CPMF. — Ciro Gomes (PDT)",EXAGERADO,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-record-com-os-candidatos-ao-planalto/
As checagens em tempo real do debate da TV Record com os candidatos ao Planalto,"30 de setembro de 2018, 21h20","O general Mourão propôs convocar um conselho de notáveis, (...) e por fora do Congresso Nacional, que não teria nenhuma participação do processo. Submeter uma carta redigida por esse conselho, por plebiscito ou referendo, à população. — Fernando Haddad (PT)",EXAGERADO,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-record-com-os-candidatos-ao-planalto/
As checagens em tempo real do debate da TV Record com os candidatos ao Planalto,"30 de setembro de 2018, 21h20","O próprio candidato [do PT, Fernando Haddad] disse que vai chamar uma constituinte sem dizer quais são as bases dessa constituinte. — Marina Silva (Rede)",EXAGERADO,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-record-com-os-candidatos-ao-planalto/
As checagens em tempo real do debate da TV Record com os candidatos ao Planalto,"30 de setembro de 2018, 21h20",52 milhões [de pessoas] abaixo da pobreza. — Alvaro Dias (Podemos),EXAGERADO,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-record-com-os-candidatos-ao-planalto/
O que checamos na entrevista de Jair Bolsonaro ao Jornal Nacional,"9 de outubro de 2018, 00h45",Nunca alguém que fez oposição ao PT [no Nordeste] recebeu uma votação tão expressiva.,EXAGERADO,https://aosfatos.org/noticias/o-que-checamos-na-entrevista-de-jair-bolsonaro-ao-jornal-nacional/
O que checamos na entrevista de Jair Bolsonaro ao Jornal Nacional,"9 de outubro de 2018, 00h45",Eu o [General Mourão] desautorizei nesses dois momentos [constituinte e 13° salário].,EXAGERADO,https://aosfatos.org/noticias/o-que-checamos-na-entrevista-de-jair-bolsonaro-ao-jornal-nacional/
O que checamos na entrevista de Jair Bolsonaro ao Jornal Nacional,"9 de outubro de 2018, 00h45",A redução da maioridade penal que o povo quer e deseja.,EXAGERADO,https://aosfatos.org/noticias/o-que-checamos-na-entrevista-de-jair-bolsonaro-ao-jornal-nacional/
"Na Record, Bolsonaro cita informação falsa sobre #elenão e Lei Rouanet","5 de outubro de 2018, 19h10",Você tem que ver quem estava no movimento #elenão. Artistas que há muito vêm mamando na Lei Rouanet. Você não tem quem está no #elenão que não esteja na Lei Rouanet.,FALSO,https://aosfatos.org/noticias/na-record-bolsonaro-cita-informacao-falsa-sobre-elenao-e-lei-rouanet/
"Na Record, Bolsonaro cita informação falsa sobre #elenão e Lei Rouanet","5 de outubro de 2018, 19h10","Quando descobriram que eu sou homofóbico? Descobriram em 2010. Um plano do governo de, ao combater a homofobia, segundo eles, as escolas do ensino fundamental, ou seja, criancinhas a partir de 6 anos de idade a assistirem filmes de meninos se beijando, de meninas se acariciando.",FALSO,https://aosfatos.org/noticias/na-record-bolsonaro-cita-informacao-falsa-sobre-elenao-e-lei-rouanet/
"Na Record, Bolsonaro cita informação falsa sobre #elenão e Lei Rouanet","5 de outubro de 2018, 19h10","O processo está sendo conduzido por um delegado que por dois anos foi o homem de confiança de Fernando Pimentel, governador de Minas Gerais.",FALSO,https://aosfatos.org/noticias/na-record-bolsonaro-cita-informacao-falsa-sobre-elenao-e-lei-rouanet/
"Na Record, Bolsonaro cita informação falsa sobre #elenão e Lei Rouanet","5 de outubro de 2018, 19h10","Por ocasião da leitura da ação penal 470, o mensalão, o senhor ministro Joaquim Barbosa me cita como o único deputado da base aliada que não foi comprado pelo PT.",FALSO,https://aosfatos.org/noticias/na-record-bolsonaro-cita-informacao-falsa-sobre-elenao-e-lei-rouanet/
"Na Record, Bolsonaro cita informação falsa sobre #elenão e Lei Rouanet","5 de outubro de 2018, 19h10","Até hoje o PT defende o regime de Maduro, como defendia o regime de Chávez.",FALSO,https://aosfatos.org/noticias/na-record-bolsonaro-cita-informacao-falsa-sobre-elenao-e-lei-rouanet/
"Na Record, Bolsonaro cita informação falsa sobre #elenão e Lei Rouanet","5 de outubro de 2018, 19h10",Ele [José Dirceu] fala também em tirar poderes do Supremo Tribunal Federal.,FALSO,https://aosfatos.org/noticias/na-record-bolsonaro-cita-informacao-falsa-sobre-elenao-e-lei-rouanet/
"As checagens em tempo real do debate SBT, Folha e UOL para o governo de SP","23 de outubro de 2018, 17h55",SP é o principal produtor de açúcar e de álcool. — Márcio França (PSB),VERDADEIRO,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-sbt-folha-e-uol-para-o-governo-de-sp/
"As checagens em tempo real do debate SBT, Folha e UOL para o governo de SP","23 de outubro de 2018, 17h55",Autorizamos que os sargentos pudessem andar armados com fuzis nos veículos. — Márcio França (PSB),VERDADEIRO,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-sbt-folha-e-uol-para-o-governo-de-sp/
"As checagens em tempo real do debate SBT, Folha e UOL para o governo de SP","23 de outubro de 2018, 17h55","Guarulhos colocava, ainda coloca seu esgoto in natura no Tietê. — João Doria (PSDB)",VERDADEIRO,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-sbt-folha-e-uol-para-o-governo-de-sp/
"As checagens em tempo real do debate SBT, Folha e UOL para o governo de SP","23 de outubro de 2018, 17h55",18 das 20 melhores estradas do país estão em São Paulo. — João Doria (PSDB),VERDADEIRO,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-sbt-folha-e-uol-para-o-governo-de-sp/
"As checagens em tempo real do debate SBT, Folha e UOL para o governo de SP","23 de outubro de 2018, 17h55",42 mil vagas [em creches] foram feitas em 15 meses [na cidade de São Paulo]. — João Doria (PSDB),VERDADEIRO,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-sbt-folha-e-uol-para-o-governo-de-sp/
"As checagens em tempo real do debate SBT, Folha e UOL para o governo de SP","23 de outubro de 2018, 17h55","O acréscimo das vagas da USP, Unicamp e Unesp para alunos da escola pública foi uma conquista [do governo do Estado]. — Márcio França (PSB)",VERDADEIRO,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-sbt-folha-e-uol-para-o-governo-de-sp/
Checamos o que disse Bolsonaro na primeira semana após o primeiro turno,"12 de outubro de 2018, 12h15","Nem o Lula teve uma votação tão maciça no primeiro turno quanto eu tive. — Jair Bolsonaro, em ",FALSO,https://aosfatos.org/noticias/checamos-o-que-disse-jair-bolsonaro-na-primeira-semana-apos-o-primeiro-turno/
Checamos o que disse Bolsonaro na primeira semana após o primeiro turno,"12 de outubro de 2018, 12h15","Haddad criou o 'kit gay'. Você quer que o seu filho aprenda essas práticas a partir de com seis anos nas escolas? — Jair Bolsonaro, em ",FALSO,https://aosfatos.org/noticias/checamos-o-que-disse-jair-bolsonaro-na-primeira-semana-apos-o-primeiro-turno/
Checamos o que disse Bolsonaro na primeira semana após o primeiro turno,"12 de outubro de 2018, 12h15","Há estudos que apontam que quase 40% dos estudantes no ensino superior são analfabetos funcionais. — Jair Bolsonaro, em seu ",FALSO,https://aosfatos.org/noticias/checamos-o-que-disse-jair-bolsonaro-na-primeira-semana-apos-o-primeiro-turno/
Checamos o que disse Bolsonaro na primeira semana após o primeiro turno,"12 de outubro de 2018, 12h15","Meu adversário [Fernando Haddad] falou que vai combater o encarceramento e soltar criminosos da cadeia. — Jair Bolsonaro, em seu ",FALSO,https://aosfatos.org/noticias/checamos-o-que-disse-jair-bolsonaro-na-primeira-semana-apos-o-primeiro-turno/
Checamos o que disse Bolsonaro na primeira semana após o primeiro turno,"12 de outubro de 2018, 12h15","Estamos chegando a 4 trilhões da dívida interna. — Jair Bolsonaro, em ",FALSO,https://aosfatos.org/noticias/checamos-o-que-disse-jair-bolsonaro-na-primeira-semana-apos-o-primeiro-turno/
O que é fato e o que não é nas declarações de Haddad na última semana de campanha,"27 de outubro de 2018, 02h05",Nunca vi o Lula pronunciar essa palavra [fascista] para se referir a ninguém. - Fernando Haddad (PT) em,FALSO,https://aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-haddad-na-ultima-semana-de-campanha/
O que é fato e o que não é nas declarações de Haddad na última semana de campanha,"27 de outubro de 2018, 02h05","O Mourão, por exemplo, foi ele próprio torturador. - Fernando Haddad (PT) em ",FALSO,https://aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-haddad-na-ultima-semana-de-campanha/
O que é fato e o que não é nas declarações de Haddad na última semana de campanha,"27 de outubro de 2018, 02h05","O PSB, todos os seus governadores e o seu presidente manifestaram [apoio]. - Fernando Haddad (PT) em ",FALSO,https://aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-haddad-na-ultima-semana-de-campanha/
O que é fato e o que não é nas declarações de Haddad na última semana de campanha,"27 de outubro de 2018, 02h05",[Bolsonaro] Nunca aprovou um projeto de segurança em 28 anos. - Fernando Haddad (PT) em ,FALSO,https://aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-haddad-na-ultima-semana-de-campanha/
O que é fato e o que não é nas declarações de Haddad na última semana de campanha,"27 de outubro de 2018, 02h05",Ele [Lula] não pode aparecer mais que 25% [no horário eleitoral]. - Fernando Haddad (PT) em ,FALSO,https://aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-haddad-na-ultima-semana-de-campanha/
O que é fato — e o que não é — nas declarações de Sérgio Moro ao Conversa com Bial,"11 de abril de 2019, 09h00","1. Quem que apresentou projeto que ataca a corrupção nos últimos governos durante todos esses escândalos de corrupção, pelo menos desde 2014? Praticamente ninguém apresentou nada.",FALSO,https://aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-moro-ao-conversa-com-bial/
O que é fato — e o que não é — nas declarações de Sérgio Moro ao Conversa com Bial,"11 de abril de 2019, 09h00","2. De imediato, o Exército começou a apurar esses fatos e tomou as providências que foram cabíveis.",FALSO,https://aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-moro-ao-conversa-com-bial/
O que é fato — e o que não é — nas declarações de Sérgio Moro ao Conversa com Bial,"11 de abril de 2019, 09h00","3. [O caso da família baleada por militares] não tem nada a ver com a questão. A previsão do pacote [anticrime], a previsão do pacote é no sentido, assim: havendo uma situação de legítima defesa, se há um excesso, se esse excesso é escusável com base na violenta emoção.",FALSO,https://aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-moro-ao-conversa-com-bial/
"As declarações de Lula à ‘Folha’ e ao ‘El País’, checadas","26 de abril de 2019, 20h38",Eu fui o único presidente a ser chamado para todas as reuniões do G8.,FALSO,https://aosfatos.org/noticias/declaracoes-de-lula-folha-e-ao-el-pais-checadas/
"As declarações de Lula à ‘Folha’ e ao ‘El País’, checadas","26 de abril de 2019, 20h38","... eles [Peru] crescem, mas não tem distribuição de renda. Então, o país cresce a 5% e a miséria cresce a 10%.",FALSO,https://aosfatos.org/noticias/declaracoes-de-lula-folha-e-ao-el-pais-checadas/
"As declarações de Lula à ‘Folha’ e ao ‘El País’, checadas","26 de abril de 2019, 20h38","… [O procurador Delton] Dallagnol pegando R$ 2,5 bilhões da Petrobras para criar uma fundação para ele.",FALSO,https://aosfatos.org/noticias/declaracoes-de-lula-folha-e-ao-el-pais-checadas/
"As declarações de Lula à ‘Folha’ e ao ‘El País’, checadas","26 de abril de 2019, 20h38",Tiramos 36 milhões de pessoas da miséria [nos governos do PT].,FALSO,https://aosfatos.org/noticias/declaracoes-de-lula-folha-e-ao-el-pais-checadas/
"As declarações de Lula à ‘Folha’ e ao ‘El País’, checadas","26 de abril de 2019, 20h38",Acabamos com a fome [nos governos do PT].,FALSO,https://aosfatos.org/noticias/declaracoes-de-lula-folha-e-ao-el-pais-checadas/
"As declarações de Lula à ‘Folha’ e ao ‘El País’, checadas","26 de abril de 2019, 20h38",Quase quadruplicamos as nossas exportações [nos governos do PT].,FALSO,https://aosfatos.org/noticias/declaracoes-de-lula-folha-e-ao-el-pais-checadas/
O que é fato no que disse o ministro da Educação em audiência na Câmara,"17 de maio de 2019, 11h00","E nós estamos muito abaixo em todos os indicadores de desempenho [em educação] do que os nossos vizinhos, o Chile, o Uruguai.",EXAGERADO,https://aosfatos.org/noticias/o-que-e-fato-no-que-disse-o-ministro-da-educacao-em-audiencia-na-camara/
O que é fato no que disse o ministro da Educação em audiência na Câmara,"17 de maio de 2019, 11h00",País rico não gasta 7% do PIB como o Brasil gasta [em educação pública]. A gente já gasta mais do que a média dos países ricos. A gente já gasta mais do que os países da América Latina.,EXAGERADO,https://aosfatos.org/noticias/o-que-e-fato-no-que-disse-o-ministro-da-educacao-em-audiencia-na-camara/
O que é fato no que disse o ministro da Educação em audiência na Câmara,"17 de maio de 2019, 11h00",O número de escolas em tempo integral tem caído no Brasil,EXAGERADO,https://aosfatos.org/noticias/o-que-e-fato-no-que-disse-o-ministro-da-educacao-em-audiencia-na-camara/
O que é fato no que disse o ministro da Educação em audiência na Câmara,"17 de maio de 2019, 11h00",Três em cada quatro jovens estão na universidade privada,EXAGERADO,https://aosfatos.org/noticias/o-que-e-fato-no-que-disse-o-ministro-da-educacao-em-audiencia-na-camara/
